card_url	color	number	name	text	flavor	mana	type	otherSets	cmc	rarity	expansion	artist	pt	mark	colorIndicator	image_url	image_file	booze_text
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Gilt-Leaf+Winnower	Black	99	Gilt-Leaf Winnower	"Menace(This creature can't be blocked except by two or more creatures.)When Gilt-Leaf Winnower enters the battlefield, you may destroy target non-Elf creature whose power and toughness aren't equal."			Creature   Elf Warrior		5	Rare	Magic Origins	Viktor Titov	3-Apr			../../Handlers/Image.ashx?multiverseid=398495&type=card	184.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Grave+Titan	Black	145	Grave Titan	"DeathtouchWhenever Grave Titan enters the battlefield or attacks, put two 2/2 black Zombie creature tokens onto the battlefield."	Death in form and function.		Creature   Giant		6	Mythic Rare	Commander 2014	Nils Hamm	6-Jun			../../Handlers/Image.ashx?multiverseid=389540&type=card	185.jpg	"Deathtouch\nWhenever Grave Titan enters the battlefield or attacks, put two 2/2 black Zombie creature tokens with buzztouch onto the battlefield."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Gravecrawler	Black	64	Gravecrawler	Gravecrawler can't block.You may cast Gravecrawler from your graveyard as long as you control a Zombie.	"Innistrad's ghoulcallers are talented enough, but let me show you what someone with real power can create.Liliana Vess"		Creature   Zombie		1	Rare	Dark Ascension	Steven Belledin	1-Feb			../../Handlers/Image.ashx?multiverseid=222902&type=card	186.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Gray+Merchant+of+Asphodel	Black	146	Gray Merchant of Asphodel	"When Gray Merchant of Asphodel enters the battlefield, each opponent loses X life, where X is your devotion to black. You gain life equal to the life lost this way.(Eachin the mana costs of permanents you control counts toward your devotion to black.)"			Creature   Zombie		5	Common	Commander 2014	Robbie Trevino	4-Feb			../../Handlers/Image.ashx?multiverseid=389541&type=card	187.jpg	"When Gray Merchant of Asphodel enters the battlefield, each opponent loses X life and drinks x, where X is your devotion to black. You gain life equal to the life lost this way."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Griselbrand	Black	106	Griselbrand	"Flying, lifelinkPay 7 life: Draw seven cards."	"Avacyn emerged from the broken Helvault, but her freedom came at a pricehim.Thalia, Knight-Cathar"		Legendary Creature   Demon		8	Mythic Rare	Avacyn Restored	Igor Kieryluk	7-Jul			../../Handlers/Image.ashx?multiverseid=239995&type=card	188.jpg	"Flying, Lifelink\nPay 7 life or drink 7: Draw seven cards."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Herald+of+Torment	Black	75	Herald of Torment	"Bestow(If you cast this card for its bestow cost, it's an Aura spell with enchant creature. It becomes a creature again if it's not attached to a creature.)FlyingAt the beginning of your upkeep, you lose 1 life.Enchanted creature gets +3/+3 and has flying."			Enchantment Creature   Demon		3	Rare	Born of the Gods	Vance Kovacs	3-Mar			../../Handlers/Image.ashx?multiverseid=378447&type=card	189.jpg	"Bestow 3BB\nFlying\nAt the beginning of your upkeep, you lose 1 life.\nEnchanted creature gets +3/+3 and has flying and drunktouch."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Hypnotic+Specter	Black	100	Hypnotic Specter	"FlyingWhenever Hypnotic Specter deals damage to an opponent, that player discards a card at random."	Its victims are known by their eyes: shattered vessels leaking broken dreams.		Creature   Specter		3	Rare	Magic 2010	Greg Staples	2-Feb			../../Handlers/Image.ashx?multiverseid=190566&type=card	190.jpg	"Flying\nWhenever Hypnotic Specter deals damage to an opponent, that player discards a card at random unless they drink x where x is the number of cards in their hand."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Kokusho%2C+the+Evening+Star	Black	89	"Kokusho, the Evening Star"	"FlyingWhen Kokusho, the Evening Star dies, each opponent loses 5 life. You gain life equal to the life lost this way."	The fall of the evening star never heralds a gentle dawn.		Legendary Creature   Dragon Spirit		6	Mythic Rare	Modern Masters	Tsutomu Kawade	5-May			../../Handlers/Image.ashx?multiverseid=370502&type=card	191.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Massacre+Wurm	Black	46	Massacre Wurm	"When Massacre Wurm enters the battlefield, creatures your opponents control get -2/-2 until end of turn.Whenever a creature an opponent controls dies, that player loses 2 life."			Creature   Wurm		6	Mythic Rare	Mirrodin Besieged	Jason Chan	5-Jun	Phyrexian		../../Handlers/Image.ashx?multiverseid=214044&type=card	193.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Midnight+Banshee	Black	86	Midnight Banshee	"Wither(This deals damage to creatures in the form of -1/-1 counters.)At the beginning of your upkeep, put a -1/-1 counter on each nonblack creature."	"Many have heard the beginning of its low, sustained shriek but few the end."		Creature   Spirit		6	Rare	Modern Masters 2015 Edition	Daarken	5-May			../../Handlers/Image.ashx?multiverseid=397799&type=card	194.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Mogis%27s+Marauder	Black	97	Mogis's Marauder	"When Mogis's Marauder enters the battlefield, up to X target creatures each gain intimidate and haste until end of turn, where X is your devotion to black.(A creature with intimidate can't be blocked except by artifact creatures and/or creatures that share a color with it. Eachin the mana costs of permanents you control counts toward your devotion to black.)"			Creature   Human Berserker		3	Uncommon	Theros	Chase Stone	2-Feb			../../Handlers/Image.ashx?multiverseid=373565&type=card	195.jpg	"When Mogis's Marauder enters the battlefield, up to X target creatures each gain intimidate, haste, and buzztouch until end of turn, where X is your devotion to black."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Nekrataal	Black	152	Nekrataal	"First strikeWhen Nekrataal enters the battlefield, destroy target nonartifact, nonblack creature. That creature can't be regenerated."	His victims don't have time to feel despair.		Creature   Human Assassin		4	Uncommon	Commander 2014	Christopher Moeller	1-Feb			../../Handlers/Image.ashx?multiverseid=389615&type=card	196.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Oona%27s+Prowler	Black	133	Oona's Prowler	FlyingDiscard a card: Oona's Prowler gets -2/-0 until end of turn. Any player may activate this ability.	"Deep in Glen Elendra blossoms Oona, queen of the faeries, nourished by secrets and pollinated by stolen dreams."		Creature   Faerie Rogue		2	Rare	Lorwyn	Wayne Reynolds	1-Mar			../../Handlers/Image.ashx?multiverseid=146582&type=card	197.jpg	Flying\nDiscard a card or drink 1: Oona's Prowler gets -2/-0 until end of turn. Any player may activate this ability.
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Ophiomancer	Black	84	Ophiomancer	"At the beginning of each upkeep, if you control no Snakes, put a 1/1 black Snake creature token with deathtouch onto the battlefield."	"There are dark, ancient arts that fascinate even me.Sorin Markov"		Creature   Human Shaman		3	Rare	Commander 2013 Edition	John Stanko	2-Feb			../../Handlers/Image.ashx?multiverseid=376439&type=card	198.jpg	"At the beginning of each upkeep, if you control no Snakes, put a 1/1 black Snake creature token with deathtouch and buzztouch onto the battlefield."
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Pack+Rat	Black	73	Pack Rat	"Pack Rat's power and toughness are each equal to the number of Rats you control., Discard a card: Put a token onto the battlefield that's a copy of Pack Rat."			Creature   Rat		2	Rare	Return to Ravnica	Kev Walker	* / *			../../Handlers/Image.ashx?multiverseid=253624&type=card	199.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Phyrexian+Obliterator	Black	68	Phyrexian Obliterator	"TrampleWhenever a source deals damage to Phyrexian Obliterator, that source's controller sacrifices that many permanents."	"Behold blessed perfection.Sheoldred, Whispering One"		Creature   Horror		4	Mythic Rare	New Phyrexia	Todd Lockwood	5-May	Phyrexian		../../Handlers/Image.ashx?multiverseid=214386&type=card	200.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Rotting+Rats	Black	39	Rotting Rats	"When Rotting Rats enters the battlefield, each player discards a card.Unearth(: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)"			Creature   Zombie Rat		2	Common	Planechase	Dave Allsop	1-Jan			../../Handlers/Image.ashx?multiverseid=205344&type=card	201.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Rune-Scarred+Demon	Black	106	Rune-Scarred Demon	"FlyingWhen Rune-Scarred Demon enters the battlefield, search your library for a card, put it into your hand, then shuffle your library."	The litany of the infernal on his flesh pulses to the beating of his dark heart.		Creature   Demon		7	Rare	Magic 2012	Michael Komarck	6-Jun			../../Handlers/Image.ashx?multiverseid=220130&type=card	202.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Sheoldred%2C+Whispering+One	Black	73	"Sheoldred, Whispering One"	"Swampwalk(This creature can't be blocked as long as defending player controls a Swamp.)At the beginning of your upkeep, return target creature card from your graveyard to the battlefield.At the beginning of each opponent's upkeep, that player sacrifices a creature."			Legendary Creature   Praetor		7	Mythic Rare	New Phyrexia	Jana Schirmer&Johannes Voss	6-Jun	Phyrexian		../../Handlers/Image.ashx?multiverseid=214382&type=card	203.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Sidisi%2C+Undead+Vizier	Black	120	"Sidisi, Undead Vizier"	"DeathtouchExploit(When this creature enters the battlefield, you may sacrifice a creature.)When Sidisi, Undead Vizier exploits a creature, you may search your library for a card, put it into your hand, then shuffle your library."			Legendary Creature   Zombie Naga		5	Rare	Dragons of Tarkir	Min Yum	6-Apr	Silumgar		../../Handlers/Image.ashx?multiverseid=394695&type=card	204.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Shriekmaw	Black	137	Shriekmaw	"Fear(This creature can't be blocked except by artifact creatures and/or black creatures.)When Shriekmaw enters the battlefield, destroy target nonartifact, nonblack creature.Evoke(You may cast this spell for its evoke cost. If you do, it's sacrificed when it enters the battlefield.)"			Creature   Elemental		5	Uncommon	Commander 2015	Steve Prescott	2-Mar			../../Handlers/Image.ashx?multiverseid=405376&type=card	205.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Skinrender	Black	78	Skinrender	"When Skinrender enters the battlefield, put three -1/-1 counters on target creature."	"Your creations are effective, Sheoldred, but we must unite the flesh, not merely flay it.Elesh Norn, Grand Cenobite"		Creature   Zombie		4	Uncommon	Scars of Mirrodin	David Rapoza	3-Mar	Phyrexian		../../Handlers/Image.ashx?multiverseid=204958&type=card	206.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Tasigur%2C+the+Golden+Fang	Green	87	"Tasigur, the Golden Fang"	"Delve(Each card you exile from your graveyard while casting this spell pays for.): Put the top two cards of your library into your graveyard, then return a nonland card of an opponent's choice from your graveyard to your hand."			Legendary Creature   Human Shaman		6	Rare	Fate Reforged	Chris Rahn	5-Apr	Sultai		../../Handlers/Image.ashx?multiverseid=391937&type=card	207.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Vampire+Hexmage	Black	168	Vampire Hexmage	First strikeSacrifice Vampire Hexmage: Remove all counters from target permanent.	"When the blood hunt lost its thrill, she looked for less tangible means of domination."		Creature   Vampire Shaman		2	Uncommon	Commander 2014	Eric Deschamps	1-Feb			../../Handlers/Image.ashx?multiverseid=389735&type=card	208.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Vampire+Nighthawk	Black	58	Vampire Nighthawk	FlyingDeathtouch(Any amount of damage this deals to a creature is enough to destroy it.)Lifelink(Damage dealt by this creature also causes you to gain that much life.)			Creature   Vampire Shaman		3	Uncommon	Duel Decks: Zendikar vs. Eldrazi	Jason Chan	3-Feb			../../Handlers/Image.ashx?multiverseid=401700&type=card	209.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Animate+Dead	Black	104	Animate Dead	"Enchant creature card in a graveyardWhen Animate Dead enters the battlefield, if it's on the battlefield, it loses ""enchant creature card in a graveyard"" and gains ""enchant creature put onto the battlefield with Animate Dead."" Return enchanted creature card to the battlefield under your control and attach Animate Dead to it. When Animate Dead leaves the battlefield, that creature's controller sacrifices it.Enchanted creature gets -1/-0."			Enchantment   Aura		2	Uncommon	Vintage Masters	Anthony Jones				../../Handlers/Image.ashx?multiverseid=382843&type=card	210.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Attrition	Black	72	Attrition	", Sacrifice a creature: Destroy target nonblack creature."	"I will trade life for life with the insurgents. Our resources, unlike theirs, are limitless.Davvol, Evincar of Rath"		Enchantment		3	Rare	Magic: The Gathering-Commander	Scott M. Fischer				../../Handlers/Image.ashx?multiverseid=247522&type=card	211.jpg	
http://gatherer.wizards.com/Pages/Card/Details.aspx?name=Bitterblossom	Black	71	Bitterblossom	"At the beginning of your upkeep, you lose 1 life and put a 1/1 black Faerie Rogue creature token with flying onto the battlefield."	"In Lorwyn's brief evenings, the sun pauses at the horizon long enough for a certain species of violet to bloom with the fragrance of mischief."		Tribal Enchantment   Faerie		2	Mythic Rare	Modern Masters 2015 Edition	Rebecca Guay				../../Handlers/Image.ashx?multiverseid=397701&type=card	212.jpg	"At the beginning of your upkeep, you lose 1 life, drink 1, and put a 1/1 black Faerie Rogue creature token with flying and buzztouch onto the battlefield."
